********************************************************************************************
* Machine    : sanbgw:SanBGW (SanBGW) (Instance001)                                        *
7224  b78   06/30 08:51:27 1087963 DistributedIDA::CRestoreWorker::GetBrowseQuery(274) - Adding [1] source paths.
7224  1ed8  06/30 08:51:27 1087963 DistributedIDA::CRestoreWorker::GetBrowseQuery(274) - Adding [1] source paths.
7224  1ed8  06/30 08:51:27 1087963 DistributedIDA::CRestoreWorker::GetBrowseQuery(281) - Path : [/rrskumar4/PowerCLI-Example-Scripts].
7224  1eec  06/30 08:51:27 1087963 DistributedIDA::CRestoreWorker::GetBrowseQuery(162) - +++ 
7224  1d48  06/30 08:51:27 1087963 DistributedIDA::CRestoreWorker::Prepare(74) - --- 0:01.250753 
7224  b78   06/30 08:51:27 1087963 DistributedIDA::CRestoreWorker::GetBrowseQuery(281) - Path : [/rrskumar4/PowerCLI-Example-Scripts].
7224  169c  06/30 08:51:27 1087963 DistributedIDA::CRestoreWorker::GetBrowseQuery(175) - extendedOptions = #UseIndexingV2="1";#BrowseReq="<?xml version=\"1.0\" encoding=\"UTF-8\" standalone=\"no\" ?><databrowse_BrowseRequest opType=\"1\" pathType=\"0\" userName=\"MetallicDemos\sranga\"><session sessionId=\"1087963\"/><entity _type_=\"7\" applicationId=\"134\" backupsetGUID=\"8FCBE752-BECB-467C-BCBB-1811B4FA0F84\" backupsetId=\"18693\" clientId=\"8445\" commCellId=\"2\" instanceId=\"4945\" subclientGUID=\"D4D3D48B-0FBD-41D1-95A2-767049A4C231\" subclientId=\"23682\"/><paths path=\"/rrskumar4/PowerCLI-Example-Scripts\"/><timeRange fromTime=\"1656603954\" toTime=\"1656604103\"/><options DoNotCacheFilters=\"0\" PreferContentServer=\"0\" adjustPerLastDRTime=\"0\" allowInfectedFilesRestore=\"0\" browseFromCSDB=\"0\" browseFromJobType=\"0\" browseFromLatestJob=\"0\" bulkOperation=\"0\" bypassSubclientConfig=\"1\" caseInsensitive=\"0\" caseManagerDataCopy=\"0\" createRestoreVectors=\"0\" cycleBrowse=\"0\" disableSnapOptimizer=\"0\" doPrediction=\"0\" downloadSystemScan=\"0\" downloadTrueUpStubScanOutput=\"0\" enforceSuperBrowse=\"0\" fetchFileProperties=\"0\" fixPaths=\"0\" folderDelete=\"0\" fsExtentBrowse=\"0\" getACLs=\"0\" hideEmptyExtents=\"0\" imageBrowse=\"0\" includeAgedData=\"0\" includeAllParents=\"0\" includeCheckSum=\"0\" includeEndUserErasedItems=\"0\" includeExtentCRC=\"0\" includeMetadata=\"0\" includeRunningJobs=\"0\" includeSoftCommittedJobs=\"0\" includeVersions=\"0\" instantSend=\"0\" internalReq=\"0\" isLatestCycleBrowse=\"0\" isOneTouchRestore=\"0\" machineLiveBrowse=\"0\" nasFilerType=\"0\" nasSynthDirRestore=\"2\" nasSynthRestore=\"0\" nonRecursiveNASRestore=\"0\" onePassRedundancy=\"0\" onePassStubQuery=\"0\" prepareSystemScan=\"0\" pruneFromSource=\"0\" queryAgedArchiveFileData=\"0\" reCreateRestoreVector=\"0\" refCopy=\"0\" refCopyCloudMigration=\"0\" refCopySF=\"0\" relationshipBrowse=\"0\" restoreIndex=\"1\" sendBackListOfAfiles=\"0\" sendOutputToFile=\"0\" sharedFolderBrowse=\"0\" showDeletedFiles=\"0\" showFavoriteAndShareInfo=\"0\" showFolderSize=\"0\" showOnlyDeleted=\"0\" showOnlyNew=\"0\" showThumbnail=\"0\" skipDataPrediction=\"0\" skipIndexRestore=\"0\" skipInvalidMimeClassification=\"0\" skipLatestVersion=\"0\" skipMountPoints=\"0\" skipNasRenamedDirs=\"0\" skipProgressMessage=\"0\" skipSynthFullJobs=\"0\" synthFull=\"0\" tableViewBrowse=\"0\" translateSyncPath=\"0\" translateToVMReq=\"0\" useLatestCycle=\"0\" useUptoDateIndexOnly=\"0\" userRequest=\"1\" verifyArchiverQuery=\"0\" viewBackupCopy=\"0\" vsDiskBrowse=\"0\" vsExtentBrowse=\"0\" vsFileBrowse=\"1\" vsListVMs=\"0\" vsLiveSyncBrowse=\"0\" vsVolumeBrowse=\"0\" vsaFileLevelRestore=\"0\"/><mode mode=\"0\"/><ma _type_=\"3\" clientId=\"0\" clientName=\"sanbgw\"/><advOptions applyStrictACL=\"0\" browseViewName=\"\" copyPrecedence=\"0\" datasourceId=\"0\" includePsuedoItems=\"0\" retryLimit=\"10\" retryWaitSecs=\"300\" skipACLChecks=\"0\" skipUptodateCheck=\"0\" stubAsData=\"0\" timeoutSecs=\"1800\" userId=\"29456\" validateAfiles=\"1\" vmCentricClient=\"0\"><advConfig recallRequest=\"0\" useProtocolVersion=\"0\"><browseAdvancedConfigReq commcellId=\"2\" currentJobId=\"1087963\" jobType=\"0\"><additionalFlags flagType=\"0\" key=\"RequestorType\" value=\"Restore\"/><additionalFlags flagType=\"9\" value=\"&lt;?xml version=&quot;1.0&quot; encoding=&quot;UTF-8&quot; standalone=&quot;no&quot; ?>&lt;databrowse_JobInfoList>&lt;jobInfoList afileCtime=&quot;1656604095&quot; appId=&quot;23682&quot; commcellId=&quot;2&quot; jobId=&quot;1087953&quot;/>&lt;/databrowse_JobInfoList>\"/></browseAdvancedConfigReq><browseAdvancedConfigBrowseByJob commcellId=\"2\" jobId=\"1087953\" jobType=\"0\"/><extendedConfig><browseAdvConfigLiveBrowse><mountMa _type_=\"3\"/></browseAdvConfigLiveBrowse></extendedConfig></advConfig></advOptions><queries queryId=\"0\" type=\"0\"><dataParam><paging firstNode=\"0\" pageSize=\"4294967295\" skipNode=\"0\"/></dataParam></queries><applicationInfo><indexingInfo connectBackHost=\"\" connectBackService=\"\" extendedOptions=\"\" idxAppType=\"200125\" jobId=\"1087963\" maMangled=\"SanBGW*sanbgw*8400\" multiClientRequest=\"0\" workerId=\"1870\"><indexdbList backupsetGuid=\"8FCBE752-BECB-467C-BCBB-1811B4FA0F84\" idxAppType=\"0\" idxDbEngineType=\"1\" maMangledName=\"SanBGW*sanbgw*8400\"><dbInfo DbIdentifer=\"8FCBE752-BECB-467C-BCBB-1811B4FA0F84\"/></indexdbList><mainIndexDb backupsetGuid=\"8FCBE752-BECB-467C-BCBB-1811B4FA0F84\" idxAppType=\"0\" idxDbEngineType=\"1\" maMangledName=\"SanBGW*sanbgw*8400\"><dbInfo DbIdentifer=\"8FCBE752-BECB-467C-BCBB-1811B4FA0F84\"/><subclientInfos appGuid=\"D4D3D48B-0FBD-41D1-95A2-767049A4C231\" appId=\"23682\" latestIdxAfCtime=\"1656604095\" minIdxAfCtime=\"1656603989\"/></mainIndexDb><flags SynthFullStreamMode=\"0\" browseFromCache=\"0\" createRestVectors=\"1\" crossComponentWorker=\"0\" getVectorNames=\"0\" includeVersions=\"0\" instantSend=\"0\" isRefCopyClient=\"0\" mergeMultiClientBrowseData=\"0\" multiEntityBrowse=\"0\" populateCache=\"0\" retentionBrowse=\"0\" showFolderSize=\"0\" showItemsMarkedDeleted=\"0\" superBrowse=\"0\" superBrowseNoLock=\"0\" superBrowseWorker=\"0\" syntheticFull=\"0\"/></indexingInfo></applicationInfo></databrowse_BrowseRequest>";#DBIdentifier="8FCBE752-BECB-467C-BCBB-1811B4FA0F84:8FCBE752-BECB-467C-BCBB-1811B4FA0F84";#SingleStreamSynthFull="1";#101="1"
7224  1ed8  06/30 08:51:27 1087963 DistributedIDA::CRestoreWorker::GetBrowseQuery(162) - --- 0:00.515813 
7224  1eec  06/30 08:51:27 1087963 DistributedIDA::CRestoreWorker::GetClientDelimiter(104) - +++ 
7224  1eec  06/30 08:51:27 1087963 DistributedIDA::CRestoreWorker::GetClientDelimiter(104) - --- 0:00.058735 
7224  1eec  06/30 08:51:27 1087963 DistributedIDA::CRestoreWorker::GetBrowseQuery(175) - extendedOptions = #UseIndexingV2="1";#BrowseReq="<?xml version=\"1.0\" encoding=\"UTF-8\" standalone=\"no\" ?><databrowse_BrowseRequest opType=\"1\" pathType=\"0\" userName=\"MetallicDemos\sranga\"><session sessionId=\"1087963\"/><entity _type_=\"7\" applicationId=\"134\" backupsetGUID=\"8FCBE752-BECB-467C-BCBB-1811B4FA0F84\" backupsetId=\"18693\" clientId=\"8445\" commCellId=\"2\" instanceId=\"4945\" subclientGUID=\"D4D3D48B-0FBD-41D1-95A2-767049A4C231\" subclientId=\"23682\"/><paths path=\"/rrskumar4/PowerCLI-Example-Scripts\"/><timeRange fromTime=\"1656603954\" toTime=\"1656604103\"/><options DoNotCacheFilters=\"0\" PreferContentServer=\"0\" adjustPerLastDRTime=\"0\" allowInfectedFilesRestore=\"0\" browseFromCSDB=\"0\" browseFromJobType=\"0\" browseFromLatestJob=\"0\" bulkOperation=\"0\" bypassSubclientConfig=\"1\" caseInsensitive=\"0\" caseManagerDataCopy=\"0\" createRestoreVectors=\"0\" cycleBrowse=\"0\" disableSnapOptimizer=\"0\" doPrediction=\"0\" downloadSystemScan=\"0\" downloadTrueUpStubScanOutput=\"0\" enforceSuperBrowse=\"0\" fetchFileProperties=\"0\" fixPaths=\"0\" folderDelete=\"0\" fsExtentBrowse=\"0\" getACLs=\"0\" hideEmptyExtents=\"0\" imageBrowse=\"0\" includeAgedData=\"0\" includeAllParents=\"0\" includeCheckSum=\"0\" includeEndUserErasedItems=\"0\" includeExtentCRC=\"0\" includeMetadata=\"0\" includeRunningJobs=\"0\" includeSoftCommittedJobs=\"0\" includeVersions=\"0\" instantSend=\"0\" internalReq=\"0\" isLatestCycleBrowse=\"0\" isOneTouchRestore=\"0\" machineLiveBrowse=\"0\" nasFilerType=\"0\" nasSynthDirRestore=\"2\" nasSynthRestore=\"0\" nonRecursiveNASRestore=\"0\" onePassRedundancy=\"0\" onePassStubQuery=\"0\" prepareSystemScan=\"0\" pruneFromSource=\"0\" queryAgedArchiveFileData=\"0\" reCreateRestoreVector=\"0\" refCopy=\"0\" refCopyCloudMigration=\"0\" refCopySF=\"0\" relationshipBrowse=\"0\" restoreIndex=\"1\" sendBackListOfAfiles=\"0\" sendOutputToFile=\"0\" sharedFolderBrowse=\"0\" showDeletedFiles=\"0\" showFavoriteAndShareInfo=\"0\" showFolderSize=\"0\" showOnlyDeleted=\"0\" showOnlyNew=\"0\" showThumbnail=\"0\" skipDataPrediction=\"0\" skipIndexRestore=\"0\" skipInvalidMimeClassification=\"0\" skipLatestVersion=\"0\" skipMountPoints=\"0\" skipNasRenamedDirs=\"0\" skipProgressMessage=\"0\" skipSynthFullJobs=\"0\" synthFull=\"0\" tableViewBrowse=\"0\" translateSyncPath=\"0\" translateToVMReq=\"0\" useLatestCycle=\"0\" useUptoDateIndexOnly=\"0\" userRequest=\"1\" verifyArchiverQuery=\"0\" viewBackupCopy=\"0\" vsDiskBrowse=\"0\" vsExtentBrowse=\"0\" vsFileBrowse=\"1\" vsListVMs=\"0\" vsLiveSyncBrowse=\"0\" vsVolumeBrowse=\"0\" vsaFileLevelRestore=\"0\"/><mode mode=\"0\"/><ma _type_=\"3\" clientId=\"0\" clientName=\"sanbgw\"/><advOptions applyStrictACL=\"0\" browseViewName=\"\" copyPrecedence=\"0\" datasourceId=\"0\" includePsuedoItems=\"0\" retryLimit=\"10\" retryWaitSecs=\"300\" skipACLChecks=\"0\" skipUptodateCheck=\"0\" stubAsData=\"0\" timeoutSecs=\"1800\" userId=\"29456\" validateAfiles=\"1\" vmCentricClient=\"0\"><advConfig recallRequest=\"0\" useProtocolVersion=\"0\"><browseAdvancedConfigReq commcellId=\"2\" currentJobId=\"1087963\" jobType=\"0\"><additionalFlags flagType=\"0\" key=\"RequestorType\" value=\"Restore\"/><additionalFlags flagType=\"9\" value=\"&lt;?xml version=&quot;1.0&quot; encoding=&quot;UTF-8&quot; standalone=&quot;no&quot; ?>&lt;databrowse_JobInfoList>&lt;jobInfoList afileCtime=&quot;1656604095&quot; appId=&quot;23682&quot; commcellId=&quot;2&quot; jobId=&quot;1087953&quot;/>&lt;/databrowse_JobInfoList>\"/></browseAdvancedConfigReq><browseAdvancedConfigBrowseByJob commcellId=\"2\" jobId=\"1087953\" jobType=\"0\"/><extendedConfig><browseAdvConfigLiveBrowse><mountMa _type_=\"3\"/></browseAdvConfigLiveBrowse></extendedConfig></advConfig></advOptions><queries queryId=\"0\" type=\"0\"><dataParam><paging firstNode=\"0\" pageSize=\"4294967295\" skipNode=\"0\"/></dataParam></queries><applicationInfo><indexingInfo connectBackHost=\"\" connectBackService=\"\" extendedOptions=\"\" idxAppType=\"200125\" jobId=\"1087963\" maMangled=\"SanBGW*sanbgw*8400\" multiClientRequest=\"0\" workerId=\"1870\"><indexdbList backupsetGuid=\"8FCBE752-BECB-467C-BCBB-1811B4FA0F84\" idxAppType=\"0\" idxDbEngineType=\"1\" maMangledName=\"SanBGW*sanbgw*8400\"><dbInfo DbIdentifer=\"8FCBE752-BECB-467C-BCBB-1811B4FA0F84\"/></indexdbList><mainIndexDb backupsetGuid=\"8FCBE752-BECB-467C-BCBB-1811B4FA0F84\" idxAppType=\"0\" idxDbEngineType=\"1\" maMangledName=\"SanBGW*sanbgw*8400\"><dbInfo DbIdentifer=\"8FCBE752-BECB-467C-BCBB-1811B4FA0F84\"/><subclientInfos appGuid=\"D4D3D48B-0FBD-41D1-95A2-767049A4C231\" appId=\"23682\" latestIdxAfCtime=\"1656604095\" minIdxAfCtime=\"1656603989\"/></mainIndexDb><flags SynthFullStreamMode=\"0\" browseFromCache=\"0\" createRestVectors=\"1\" crossComponentWorker=\"0\" getVectorNames=\"0\" includeVersions=\"0\" instantSend=\"0\" isRefCopyClient=\"0\" mergeMultiClientBrowseData=\"0\" multiEntityBrowse=\"0\" populateCache=\"0\" retentionBrowse=\"0\" showFolderSize=\"0\" showItemsMarkedDeleted=\"0\" superBrowse=\"0\" superBrowseNoLock=\"0\" superBrowseWorker=\"0\" syntheticFull=\"0\"/></indexingInfo></applicationInfo></databrowse_BrowseRequest>";#DBIdentifier="8FCBE752-BECB-467C-BCBB-1811B4FA0F84:8FCBE752-BECB-467C-BCBB-1811B4FA0F84";#SingleStreamSynthFull="1";#101="1"
