********************************************************************************************
* Machine    : sanbgw:SanBGW (SanBGW) (Instance001)                                        *
4712  63c   06/30 08:46:22 1087953 DistributedIDA::ICoordinator::updateNodeWithStream(481) - will update node sanbgw counters accourding to new state 2
4712  63c   06/30 08:46:22 1087953 DistributedIDA::CMaster::sendStreamToNode(3682) - node [sanbgw] platform:6 (2) MA id:8426 Node id:8426 isMAExchangeAllowed:1 node.isExchangeReservations:1, rcId:2177328 streamId:4
4712  63c   06/30 08:46:22 1087953 DistributedIDA::CMaster::StreamRequest(2940) - StreamRequest from sanbgw of type 1 requestId=3
4712  63c   06/30 08:46:22 1087953 DistributedIDA::CStreamAssignmentAdvisor::assignStreamToNode(101) - considering task 1 with status 1
4712  63c   06/30 08:46:22 1087953 DistributedIDA::CStreamAssignmentAdvisor::assignStreamToNode(101) - considering task 2 with status 1
4712  63c   06/30 08:46:22 1087953 DistributedIDA::CStreamAssignmentAdvisor::assignStreamToNode(101) - considering task 3 with status 1
4712  63c   06/30 08:46:22 1087953 DistributedIDA::CStreamAssignmentAdvisor::assignStreamToNode(203) - added stream 2 running on sanbgw(8426) with MA ID:8426
4712  63c   06/30 08:46:22 1087953 DistributedIDA::CStreamAssignmentAdvisor::assignStreamToNode(203) - added stream 3 running on sanbgw(8426) with MA ID:8426
4712  63c   06/30 08:46:22 1087953 DistributedIDA::ICoordinator::updateNodeWithStream(481) - will update node sanbgw counters accourding to new state 2
4712  63c   06/30 08:46:22 1087953 DistributedIDA::CMaster::sendStreamToNode(3682) - node [sanbgw] platform:6 (2) MA id:8426 Node id:8426 isMAExchangeAllowed:1 node.isExchangeReservations:1, rcId:2177327 streamId:3
4712  63c   06/30 08:46:22 1087953 DistributedIDA::CMaster::StreamRequest(2940) - StreamRequest from sanbgw of type 1 requestId=4
4712  63c   06/30 08:46:22 1087953 DistributedIDA::CStreamAssignmentAdvisor::assignStreamToNode(101) - considering task 1 with status 1
4712  63c   06/30 08:46:23 1087953 DistributedIDA::CStreamAssignmentAdvisor::assignStreamToNode(101) - considering task 2 with status 1
4712  63c   06/30 08:46:23 1087953 DistributedIDA::CStreamAssignmentAdvisor::assignStreamToNode(101) - considering task 3 with status 1
4712  63c   06/30 08:46:23 1087953 DistributedIDA::CStreamAssignmentAdvisor::assignStreamToNode(203) - added stream 2 running on sanbgw(8426) with MA ID:8426
4712  63c   06/30 08:46:23 1087953 DistributedIDA::ICoordinator::updateNodeWithStream(481) - will update node sanbgw counters accourding to new state 2
4712  63c   06/30 08:46:23 1087953 DistributedIDA::CMaster::sendStreamToNode(3682) - node [sanbgw] platform:6 (2) MA id:8426 Node id:8426 isMAExchangeAllowed:1 node.isExchangeReservations:1, rcId:2177326 streamId:2
4712  63c   06/30 08:46:32 1087953 DistributedIDA::CMaster::TaskRequest(3323) - marking rcId 2177329, stream 5 as StreamStatus_ACTIVE
4712  63c   06/30 08:46:32 1087953 DistributedIDA::ICoordinator::updateNodeWithStream(481) - will update node sanbgw counters accourding to new state 4
4712  63c   06/30 08:46:32 1087953 DistributedIDA::CMaster::TaskRequest(3338) - Adding task request to rcId 2177329, stream 5
4712  63c   06/30 08:46:32 1087953 CVDumpAndSweep::DumpAndSweepBackupCoordinator::GetTaskForNodeNonSharedStaging(689) - Allocating download repo task [1] for node sanbgw
4712  63c   06/30 08:46:32 1087953 DistributedIDA::CMaster::DispatchTasks(1478) - task refID:1 assigned to rcId 2177329, stream 5 on node sanbgw
4712  63c   06/30 08:46:32 1087953 DistributedIDA::CMaster::DispatchTasks(1494) - will update task with m_iReferenceId 1
4712  63c   06/30 08:46:32 1087953 DistributedIDA::CMaster::DispatchTasks(1502) - task 1 started on stream 5[RcID :2177329]
4712  63c   06/30 08:46:32 1087953 DistributedIDA::CMaster::TaskRequest(3323) - marking rcId 2177327, stream 3 as StreamStatus_ACTIVE
4712  63c   06/30 08:46:32 1087953 DistributedIDA::ICoordinator::updateNodeWithStream(481) - will update node sanbgw counters accourding to new state 4
4712  63c   06/30 08:46:32 1087953 DistributedIDA::CMaster::TaskRequest(3338) - Adding task request to rcId 2177327, stream 3
4712  63c   06/30 08:46:32 1087953 CVDumpAndSweep::DumpAndSweepBackupCoordinator::GetTaskForNodeNonSharedStaging(654) - Sending Wait task. Active task [1]
4712  63c   06/30 08:46:32 1087953 DistributedIDA::CMaster::DispatchTasks(1494) - will update task with m_iReferenceId -1
4712  63c   06/30 08:46:32 1087953 DistributedIDA::CMaster::TaskRequest(3323) - marking rcId 2177326, stream 2 as StreamStatus_ACTIVE
4712  63c   06/30 08:46:32 1087953 DistributedIDA::ICoordinator::updateNodeWithStream(481) - will update node sanbgw counters accourding to new state 4
4712  63c   06/30 08:46:32 1087953 DistributedIDA::CMaster::TaskRequest(3338) - Adding task request to rcId 2177326, stream 2
4712  63c   06/30 08:46:32 1087953 CVDumpAndSweep::DumpAndSweepBackupCoordinator::GetTaskForNodeNonSharedStaging(654) - Sending Wait task. Active task [1]
4712  63c   06/30 08:46:32 1087953 DistributedIDA::CMaster::DispatchTasks(1494) - will update task with m_iReferenceId -1
4712  63c   06/30 08:46:32 1087953 DistributedIDA::CMaster::TaskRequest(3323) - marking rcId 2177328, stream 4 as StreamStatus_ACTIVE
4712  63c   06/30 08:46:32 1087953 DistributedIDA::ICoordinator::updateNodeWithStream(481) - will update node sanbgw counters accourding to new state 4
4712  63c   06/30 08:46:32 1087953 DistributedIDA::CMaster::TaskRequest(3338) - Adding task request to rcId 2177328, stream 4
4712  63c   06/30 08:46:32 1087953 CVDumpAndSweep::DumpAndSweepBackupCoordinator::GetTaskForNodeNonSharedStaging(654) - Sending Wait task. Active task [1]
4712  63c   06/30 08:46:32 1087953 DistributedIDA::CMaster::DispatchTasks(1494) - will update task with m_iReferenceId -1
4712  63c   06/30 08:46:42 1087953 DistributedIDA::CMaster::TaskRequest(3338) - Adding task request to rcId 2177327, stream 3
4712  63c   06/30 08:46:42 1087953 CVDumpAndSweep::DumpAndSweepBackupCoordinator::GetTaskForNodeNonSharedStaging(654) - Sending Wait task. Active task [1]
4712  63c   06/30 08:46:42 1087953 DistributedIDA::CMaster::DispatchTasks(1494) - will update task with m_iReferenceId -1
4712  63c   06/30 08:46:42 1087953 DistributedIDA::CMaster::TaskRequest(3338) - Adding task request to rcId 2177326, stream 2
4712  63c   06/30 08:46:42 1087953 CVDumpAndSweep::DumpAndSweepBackupCoordinator::GetTaskForNodeNonSharedStaging(654) - Sending Wait task. Active task [1]
4712  63c   06/30 08:46:42 1087953 DistributedIDA::CMaster::DispatchTasks(1494) - will update task with m_iReferenceId -1
4712  63c   06/30 08:46:42 1087953 DistributedIDA::CMaster::TaskRequest(3338) - Adding task request to rcId 2177328, stream 4
4712  63c   06/30 08:46:42 1087953 CVDumpAndSweep::DumpAndSweepBackupCoordinator::GetTaskForNodeNonSharedStaging(654) - Sending Wait task. Active task [1]
4712  63c   06/30 08:46:42 1087953 DistributedIDA::CMaster::DispatchTasks(1494) - will update task with m_iReferenceId -1
4712  63c   06/30 08:46:44 1087953 CVGit::GitBackupCoordinator::OnTaskComplete(751) - Task Completed for the node=[sanbgw] 
4712  63c   06/30 08:46:44 1087953 CVGit::GitBackupCollectFileNodeInfo::Log(62) - m_strAccountName [rrskumar4], m_strRepoName [PowerCLI-Example-Scripts]
4712  63c   06/30 08:46:44 1087953 CVGit::GitBackupCoordinator::CreateCollectFileAndCleanUpTask(874) - Added task for ref id 4 and collect file 4 for node sanbgw
4712  63c   06/30 08:46:44 1087953 CVGit::GitBackupCollectFileNodeInfo::Log(62) - m_strAccountName [rrskumar4], m_strRepoName [PowerCLI-Example-Scripts]
4712  63c   06/30 08:46:44 1087953 CVGit::GitBackupCoordinator::CreateCollectFileAndCleanUpTask(874) - Added task for ref id 5 and collect file 5 for node sanbgw
4712  63c   06/30 08:46:44 1087953 CVGit::GitBackupCleanUpNodeInfo::Log(39) -  m_strRepoPath [C:\Program Files\Metallic\ContentStore\iDataAgent\JobResults\2\23682\Backup_23682\rrskumar4\PowerCLI-Example-Scripts]
4712  63c   06/30 08:46:44 1087953 CVGit::GitBackupCoordinator::CreateCollectFileAndCleanUpTask(918) - Added cleanup task for ref id 6 for node sanbgw
4712  63c   06/30 08:46:44 1087953 DistributedIDA::CMaster::TaskComplete(3402) - task 1 status reported : 5
4712  63c   06/30 08:46:44 1087953 DistributedIDA::CMaster::TaskRequest(3338) - Adding task request to rcId 2177329, stream 5
4712  63c   06/30 08:46:44 1087953 CVDumpAndSweep::DumpAndSweepBackupCoordinator::GetTaskForNodeNonSharedStaging(620) - got task 4 reserved for node sanbgw
4712  63c   06/30 08:46:44 1087953 DistributedIDA::CMaster::DispatchTasks(1478) - task refID:4 assigned to rcId 2177329, stream 5 on node sanbgw
4712  63c   06/30 08:46:44 1087953 DistributedIDA::CMaster::DispatchTasks(1494) - will update task with m_iReferenceId 4
4712  63c   06/30 08:46:44 1087953 DistributedIDA::CMaster::DispatchTasks(1502) - task 4 started on stream 5[RcID :2177329]
4712  63c   06/30 08:46:52 1087953 DistributedIDA::CMaster::TaskRequest(3338) - Adding task request to rcId 2177327, stream 3
4712  63c   06/30 08:46:52 1087953 CVDumpAndSweep::DumpAndSweepBackupCoordinator::GetTaskForNodeNonSharedStaging(620) - got task 5 reserved for node sanbgw
4712  63c   06/30 08:46:52 1087953 DistributedIDA::CMaster::DispatchTasks(1478) - task refID:5 assigned to rcId 2177327, stream 3 on node sanbgw
4712  63c   06/30 08:46:52 1087953 DistributedIDA::CMaster::DispatchTasks(1494) - will update task with m_iReferenceId 5
4712  63c   06/30 08:46:52 1087953 DistributedIDA::CMaster::DispatchTasks(1502) - task 5 started on stream 3[RcID :2177327]
4712  63c   06/30 08:46:52 1087953 DistributedIDA::CMaster::TaskRequest(3338) - Adding task request to rcId 2177326, stream 2
4712  63c   06/30 08:46:52 1087953 CVDumpAndSweep::DumpAndSweepBackupCoordinator::GetTaskForNodeNonSharedStaging(632) - Sending Wait task. Active task [6]
4712  63c   06/30 08:46:52 1087953 DistributedIDA::CMaster::DispatchTasks(1494) - will update task with m_iReferenceId -1
4712  63c   06/30 08:46:52 1087953 DistributedIDA::CMaster::TaskRequest(3338) - Adding task request to rcId 2177328, stream 4
4712  63c   06/30 08:46:52 1087953 CVDumpAndSweep::DumpAndSweepBackupCoordinator::GetTaskForNodeNonSharedStaging(632) - Sending Wait task. Active task [6]
4712  63c   06/30 08:46:52 1087953 DistributedIDA::CMaster::DispatchTasks(1494) - will update task with m_iReferenceId -1
4712  63c   06/30 08:47:02 1087953 DistributedIDA::CMaster::TaskRequest(3338) - Adding task request to rcId 2177326, stream 2
4712  63c   06/30 08:47:02 1087953 CVDumpAndSweep::DumpAndSweepBackupCoordinator::GetTaskForNodeNonSharedStaging(632) - Sending Wait task. Active task [6]
4712  63c   06/30 08:47:02 1087953 DistributedIDA::CMaster::DispatchTasks(1494) - will update task with m_iReferenceId -1
4712  63c   06/30 08:47:02 1087953 DistributedIDA::CMaster::TaskRequest(3338) - Adding task request to rcId 2177328, stream 4
4712  63c   06/30 08:47:03 1087953 CVDumpAndSweep::DumpAndSweepBackupCoordinator::GetTaskForNodeNonSharedStaging(632) - Sending Wait task. Active task [6]
4712  63c   06/30 08:47:03 1087953 DistributedIDA::CMaster::DispatchTasks(1494) - will update task with m_iReferenceId -1
4712  63c   06/30 08:47:12 1087953 DistributedIDA::CMaster::TaskRequest(3338) - Adding task request to rcId 2177326, stream 2
4712  63c   06/30 08:47:12 1087953 CVDumpAndSweep::DumpAndSweepBackupCoordinator::GetTaskForNodeNonSharedStaging(632) - Sending Wait task. Active task [6]
4712  63c   06/30 08:47:12 1087953 DistributedIDA::CMaster::DispatchTasks(1494) - will update task with m_iReferenceId -1
4712  63c   06/30 08:47:13 1087953 DistributedIDA::CMaster::TaskRequest(3338) - Adding task request to rcId 2177328, stream 4
4712  63c   06/30 08:47:13 1087953 CVDumpAndSweep::DumpAndSweepBackupCoordinator::GetTaskForNodeNonSharedStaging(632) - Sending Wait task. Active task [6]
4712  63c   06/30 08:47:13 1087953 DistributedIDA::CMaster::DispatchTasks(1494) - will update task with m_iReferenceId -1
4712  63c   06/30 08:47:18 1087953 CVGit::GitBackupCoordinator::OnTaskComplete(751) - Task Completed for the node=[sanbgw] 
4712  63c   06/30 08:47:18 1087953 DistributedIDA::CMaster::TaskComplete(3402) - task 4 status reported : 5
4712  63c   06/30 08:47:18 1087953 DistributedIDA::CMaster::TaskRequest(3338) - Adding task request to rcId 2177329, stream 5
4712  63c   06/30 08:47:18 1087953 CVDumpAndSweep::DumpAndSweepBackupCoordinator::GetTaskForNodeNonSharedStaging(632) - Sending Wait task. Active task [6]
4712  63c   06/30 08:47:18 1087953 DistributedIDA::CMaster::DispatchTasks(1494) - will update task with m_iReferenceId -1
4712  63c   06/30 08:47:20 1087953 CVGit::GitBackupCoordinator::OnTaskComplete(751) - Task Completed for the node=[sanbgw] 
4712  63c   06/30 08:47:20 1087953 DistributedIDA::CMaster::TaskComplete(3402) - task 5 status reported : 5
4712  63c   06/30 08:47:20 1087953 DistributedIDA::CMaster::TaskRequest(3338) - Adding task request to rcId 2177327, stream 3
4712  63c   06/30 08:47:20 1087953 CVDumpAndSweep::DumpAndSweepBackupCoordinator::GetTaskForNodeNonSharedStaging(640) - Allocating cleanup task [6] for node sanbgw
4712  63c   06/30 08:47:20 1087953 DistributedIDA::CMaster::DispatchTasks(1478) - task refID:6 assigned to rcId 2177327, stream 3 on node sanbgw
4712  63c   06/30 08:47:20 1087953 DistributedIDA::CMaster::DispatchTasks(1494) - will update task with m_iReferenceId 6
4712  63c   06/30 08:47:20 1087953 DistributedIDA::CMaster::DispatchTasks(1502) - task 6 started on stream 3[RcID :2177327]
4712  63c   06/30 08:47:20 1087953 CVGit::GitBackupCoordinator::OnTaskComplete(751) - Task Completed for the node=[sanbgw] 
4712  63c   06/30 08:47:20 1087953 DistributedIDA::CMaster::TaskComplete(3402) - task 6 status reported : 5
4712  63c   06/30 08:47:20 1087953 DistributedIDA::CMaster::TaskRequest(3338) - Adding task request to rcId 2177327, stream 3
4712  63c   06/30 08:47:20 1087953 CVDumpAndSweep::DumpAndSweepBackupCoordinator::GetTaskForNodeNonSharedStaging(689) - Allocating download repo task [2] for node sanbgw
4712  63c   06/30 08:47:20 1087953 DistributedIDA::CMaster::DispatchTasks(1478) - task refID:2 assigned to rcId 2177327, stream 3 on node sanbgw
4712  63c   06/30 08:47:20 1087953 DistributedIDA::CMaster::DispatchTasks(1494) - will update task with m_iReferenceId 2
4712  63c   06/30 08:47:20 1087953 DistributedIDA::CMaster::DispatchTasks(1502) - task 2 started on stream 3[RcID :2177327]
4712  63c   06/30 08:47:23 1087953 DistributedIDA::CMaster::TaskRequest(3338) - Adding task request to rcId 2177326, stream 2
4712  63c   06/30 08:47:23 1087953 CVDumpAndSweep::DumpAndSweepBackupCoordinator::GetTaskForNodeNonSharedStaging(654) - Sending Wait task. Active task [2]
4712  63c   06/30 08:47:23 1087953 DistributedIDA::CMaster::DispatchTasks(1494) - will update task with m_iReferenceId -1
4712  63c   06/30 08:47:23 1087953 DistributedIDA::CMaster::TaskRequest(3338) - Adding task request to rcId 2177328, stream 4
4712  63c   06/30 08:47:23 1087953 CVDumpAndSweep::DumpAndSweepBackupCoordinator::GetTaskForNodeNonSharedStaging(654) - Sending Wait task. Active task [2]
4712  63c   06/30 08:47:23 1087953 DistributedIDA::CMaster::DispatchTasks(1494) - will update task with m_iReferenceId -1
4712  63c   06/30 08:47:28 1087953 CVGit::GitBackupCoordinator::OnTaskComplete(751) - Task Completed for the node=[sanbgw] 
4712  63c   06/30 08:47:28 1087953 CVGit::GitBackupCollectFileNodeInfo::Log(62) - m_strAccountName [rrskumar4], m_strRepoName [TestMetallicRepo]
4712  63c   06/30 08:47:28 1087953 CVGit::GitBackupCoordinator::CreateCollectFileAndCleanUpTask(874) - Added task for ref id 13 and collect file 13 for node sanbgw
4712  63c   06/30 08:47:28 1087953 CVGit::GitBackupCollectFileNodeInfo::Log(62) - m_strAccountName [rrskumar4], m_strRepoName [TestMetallicRepo]
4712  63c   06/30 08:47:28 1087953 CVGit::GitBackupCoordinator::CreateCollectFileAndCleanUpTask(874) - Added task for ref id 14 and collect file 14 for node sanbgw
4712  63c   06/30 08:47:28 1087953 CVGit::GitBackupCollectFileNodeInfo::Log(62) - m_strAccountName [rrskumar4], m_strRepoName [TestMetallicRepo]
4712  63c   06/30 08:47:28 1087953 CVGit::GitBackupCoordinator::CreateCollectFileAndCleanUpTask(874) - Added task for ref id 15 and collect file 15 for node sanbgw
4712  63c   06/30 08:47:28 1087953 CVGit::GitBackupCollectFileNodeInfo::Log(62) - m_strAccountName [rrskumar4], m_strRepoName [TestMetallicRepo]
4712  63c   06/30 08:47:28 1087953 CVGit::GitBackupCoordinator::CreateCollectFileAndCleanUpTask(874) - Added task for ref id 16 and collect file 16 for node sanbgw
4712  63c   06/30 08:47:28 1087953 CVGit::GitBackupCollectFileNodeInfo::Log(62) - m_strAccountName [rrskumar4], m_strRepoName [TestMetallicRepo]
4712  63c   06/30 08:47:28 1087953 CVGit::GitBackupCoordinator::CreateCollectFileAndCleanUpTask(874) - Added task for ref id 17 and collect file 17 for node sanbgw
4712  63c   06/30 08:47:28 1087953 CVGit::GitBackupCollectFileNodeInfo::Log(62) - m_strAccountName [rrskumar4], m_strRepoName [TestMetallicRepo]
4712  63c   06/30 08:47:28 1087953 CVGit::GitBackupCoordinator::CreateCollectFileAndCleanUpTask(874) - Added task for ref id 18 and collect file 18 for node sanbgw
4712  63c   06/30 08:47:28 1087953 CVGit::GitBackupCollectFileNodeInfo::Log(62) - m_strAccountName [rrskumar4], m_strRepoName [TestMetallicRepo]
4712  63c   06/30 08:47:28 1087953 CVGit::GitBackupCoordinator::CreateCollectFileAndCleanUpTask(874) - Added task for ref id 19 and collect file 19 for node sanbgw
4712  63c   06/30 08:47:28 1087953 CVGit::GitBackupCollectFileNodeInfo::Log(62) - m_strAccountName [rrskumar4], m_strRepoName [TestMetallicRepo]
4712  63c   06/30 08:47:28 1087953 CVGit::GitBackupCoordinator::CreateCollectFileAndCleanUpTask(874) - Added task for ref id 20 and collect file 20 for node sanbgw
4712  63c   06/30 08:47:28 1087953 CVGit::GitBackupCleanUpNodeInfo::Log(39) -  m_strRepoPath [C:\Program Files\Metallic\ContentStore\iDataAgent\JobResults\2\23682\Backup_23682\rrskumar4\TestMetallicRepo]
4712  63c   06/30 08:47:28 1087953 CVGit::GitBackupCoordinator::CreateCollectFileAndCleanUpTask(918) - Added cleanup task for ref id 21 for node sanbgw
4712  63c   06/30 08:47:28 1087953 DistributedIDA::CMaster::TaskComplete(3402) - task 2 status reported : 5
4712  63c   06/30 08:47:28 1087953 DistributedIDA::CMaster::TaskRequest(3338) - Adding task request to rcId 2177327, stream 3
4712  63c   06/30 08:47:28 1087953 CVDumpAndSweep::DumpAndSweepBackupCoordinator::GetTaskForNodeNonSharedStaging(620) - got task 13 reserved for node sanbgw
4712  63c   06/30 08:47:28 1087953 DistributedIDA::CMaster::DispatchTasks(1478) - task refID:13 assigned to rcId 2177327, stream 3 on node sanbgw
4712  63c   06/30 08:47:28 1087953 DistributedIDA::CMaster::DispatchTasks(1494) - will update task with m_iReferenceId 13
4712  63c   06/30 08:47:28 1087953 DistributedIDA::CMaster::DispatchTasks(1502) - task 13 started on stream 3[RcID :2177327]
4712  63c   06/30 08:47:28 1087953 DistributedIDA::CMaster::TaskRequest(3338) - Adding task request to rcId 2177329, stream 5
4712  63c   06/30 08:47:28 1087953 CVDumpAndSweep::DumpAndSweepBackupCoordinator::GetTaskForNodeNonSharedStaging(620) - got task 14 reserved for node sanbgw
4712  63c   06/30 08:47:28 1087953 DistributedIDA::CMaster::DispatchTasks(1478) - task refID:14 assigned to rcId 2177329, stream 5 on node sanbgw
4712  63c   06/30 08:47:28 1087953 DistributedIDA::CMaster::DispatchTasks(1494) - will update task with m_iReferenceId 14
4712  63c   06/30 08:47:28 1087953 DistributedIDA::CMaster::DispatchTasks(1502) - task 14 started on stream 5[RcID :2177329]
4712  63c   06/30 08:47:31 1087953 CVGit::GitBackupCoordinator::OnTaskComplete(751) - Task Completed for the node=[sanbgw] 
4712  63c   06/30 08:47:31 1087953 DistributedIDA::CMaster::TaskComplete(3402) - task 14 status reported : 5
4712  63c   06/30 08:47:32 1087953 DistributedIDA::CMaster::TaskRequest(3338) - Adding task request to rcId 2177329, stream 5
4712  63c   06/30 08:47:32 1087953 CVDumpAndSweep::DumpAndSweepBackupCoordinator::GetTaskForNodeNonSharedStaging(620) - got task 15 reserved for node sanbgw
4712  63c   06/30 08:47:32 1087953 DistributedIDA::CMaster::DispatchTasks(1478) - task refID:15 assigned to rcId 2177329, stream 5 on node sanbgw
4712  63c   06/30 08:47:32 1087953 DistributedIDA::CMaster::DispatchTasks(1494) - will update task with m_iReferenceId 15
4712  63c   06/30 08:47:32 1087953 DistributedIDA::CMaster::DispatchTasks(1502) - task 15 started on stream 5[RcID :2177329]
4712  63c   06/30 08:47:32 1087953 CVGit::GitBackupCoordinator::OnTaskComplete(751) - Task Completed for the node=[sanbgw] 
4712  63c   06/30 08:47:32 1087953 DistributedIDA::CMaster::TaskComplete(3402) - task 13 status reported : 5
4712  63c   06/30 08:47:32 1087953 DistributedIDA::CMaster::TaskRequest(3338) - Adding task request to rcId 2177327, stream 3
4712  63c   06/30 08:47:32 1087953 CVDumpAndSweep::DumpAndSweepBackupCoordinator::GetTaskForNodeNonSharedStaging(620) - got task 16 reserved for node sanbgw
4712  63c   06/30 08:47:32 1087953 DistributedIDA::CMaster::DispatchTasks(1478) - task refID:16 assigned to rcId 2177327, stream 3 on node sanbgw
4712  63c   06/30 08:47:32 1087953 DistributedIDA::CMaster::DispatchTasks(1494) - will update task with m_iReferenceId 16
4712  63c   06/30 08:47:32 1087953 DistributedIDA::CMaster::DispatchTasks(1502) - task 16 started on stream 3[RcID :2177327]
4712  63c   06/30 08:47:32 1087953 CVGit::GitBackupCoordinator::OnTaskComplete(751) - Task Completed for the node=[sanbgw] 
4712  63c   06/30 08:47:32 1087953 DistributedIDA::CMaster::TaskComplete(3402) - task 15 status reported : 5
4712  63c   06/30 08:47:32 1087953 DistributedIDA::CMaster::TaskRequest(3338) - Adding task request to rcId 2177329, stream 5
4712  63c   06/30 08:47:32 1087953 CVDumpAndSweep::DumpAndSweepBackupCoordinator::GetTaskForNodeNonSharedStaging(620) - got task 17 reserved for node sanbgw
4712  63c   06/30 08:47:32 1087953 DistributedIDA::CMaster::DispatchTasks(1478) - task refID:17 assigned to rcId 2177329, stream 5 on node sanbgw
4712  63c   06/30 08:47:32 1087953 DistributedIDA::CMaster::DispatchTasks(1494) - will update task with m_iReferenceId 17
4712  63c   06/30 08:47:32 1087953 DistributedIDA::CMaster::DispatchTasks(1502) - task 17 started on stream 5[RcID :2177329]
4712  63c   06/30 08:47:33 1087953 DistributedIDA::CMaster::TaskRequest(3338) - Adding task request to rcId 2177328, stream 4
4712  63c   06/30 08:47:33 1087953 CVDumpAndSweep::DumpAndSweepBackupCoordinator::GetTaskForNodeNonSharedStaging(620) - got task 18 reserved for node sanbgw
4712  63c   06/30 08:47:33 1087953 DistributedIDA::CMaster::DispatchTasks(1478) - task refID:18 assigned to rcId 2177328, stream 4 on node sanbgw
4712  63c   06/30 08:47:33 1087953 DistributedIDA::CMaster::DispatchTasks(1494) - will update task with m_iReferenceId 18
4712  63c   06/30 08:47:33 1087953 DistributedIDA::CMaster::DispatchTasks(1502) - task 18 started on stream 4[RcID :2177328]
4712  63c   06/30 08:47:33 1087953 DistributedIDA::CMaster::TaskRequest(3338) - Adding task request to rcId 2177326, stream 2
4712  63c   06/30 08:47:33 1087953 CVDumpAndSweep::DumpAndSweepBackupCoordinator::GetTaskForNodeNonSharedStaging(620) - got task 19 reserved for node sanbgw
4712  63c   06/30 08:47:33 1087953 DistributedIDA::CMaster::DispatchTasks(1478) - task refID:19 assigned to rcId 2177326, stream 2 on node sanbgw
4712  63c   06/30 08:47:33 1087953 DistributedIDA::CMaster::DispatchTasks(1494) - will update task with m_iReferenceId 19
4712  63c   06/30 08:47:33 1087953 DistributedIDA::CMaster::DispatchTasks(1502) - task 19 started on stream 2[RcID :2177326]
4712  63c   06/30 08:47:33 1087953 CVGit::GitBackupCoordinator::OnTaskComplete(751) - Task Completed for the node=[sanbgw] 
4712  63c   06/30 08:47:33 1087953 DistributedIDA::CMaster::TaskComplete(3402) - task 16 status reported : 5
4712  63c   06/30 08:47:33 1087953 DistributedIDA::CMaster::TaskRequest(3338) - Adding task request to rcId 2177327, stream 3
4712  63c   06/30 08:47:33 1087953 CVDumpAndSweep::DumpAndSweepBackupCoordinator::GetTaskForNodeNonSharedStaging(620) - got task 20 reserved for node sanbgw
4712  63c   06/30 08:47:33 1087953 DistributedIDA::CMaster::DispatchTasks(1478) - task refID:20 assigned to rcId 2177327, stream 3 on node sanbgw
4712  63c   06/30 08:47:33 1087953 DistributedIDA::CMaster::DispatchTasks(1494) - will update task with m_iReferenceId 20
4712  63c   06/30 08:47:33 1087953 DistributedIDA::CMaster::DispatchTasks(1502) - task 20 started on stream 3[RcID :2177327]
4712  63c   06/30 08:47:33 1087953 CVGit::GitBackupCoordinator::OnTaskComplete(751) - Task Completed for the node=[sanbgw] 
4712  63c   06/30 08:47:33 1087953 DistributedIDA::CMaster::TaskComplete(3402) - task 17 status reported : 5
4712  63c   06/30 08:47:33 1087953 DistributedIDA::CMaster::TaskRequest(3338) - Adding task request to rcId 2177329, stream 5
4712  63c   06/30 08:47:33 1087953 CVDumpAndSweep::DumpAndSweepBackupCoordinator::GetTaskForNodeNonSharedStaging(632) - Sending Wait task. Active task [21]
4712  63c   06/30 08:47:33 1087953 DistributedIDA::CMaster::DispatchTasks(1494) - will update task with m_iReferenceId -1
4712  63c   06/30 08:47:34 1087953 CVGit::GitBackupCoordinator::OnTaskComplete(751) - Task Completed for the node=[sanbgw] 
4712  63c   06/30 08:47:34 1087953 DistributedIDA::CMaster::TaskComplete(3402) - task 20 status reported : 5
4712  63c   06/30 08:47:34 1087953 DistributedIDA::CMaster::TaskRequest(3338) - Adding task request to rcId 2177327, stream 3
4712  63c   06/30 08:47:34 1087953 CVDumpAndSweep::DumpAndSweepBackupCoordinator::GetTaskForNodeNonSharedStaging(632) - Sending Wait task. Active task [21]
4712  63c   06/30 08:47:34 1087953 DistributedIDA::CMaster::DispatchTasks(1494) - will update task with m_iReferenceId -1
4712  63c   06/30 08:47:34 1087953 CVGit::GitBackupCoordinator::OnTaskComplete(751) - Task Completed for the node=[sanbgw] 
4712  63c   06/30 08:47:34 1087953 DistributedIDA::CMaster::TaskComplete(3402) - task 18 status reported : 5
4712  63c   06/30 08:47:34 1087953 CVGit::GitBackupCoordinator::OnTaskComplete(751) - Task Completed for the node=[sanbgw] 
4712  63c   06/30 08:47:34 1087953 DistributedIDA::CMaster::TaskComplete(3402) - task 19 status reported : 5
4712  63c   06/30 08:47:34 1087953 DistributedIDA::CMaster::TaskRequest(3338) - Adding task request to rcId 2177328, stream 4
4712  63c   06/30 08:47:34 1087953 CVDumpAndSweep::DumpAndSweepBackupCoordinator::GetTaskForNodeNonSharedStaging(640) - Allocating cleanup task [21] for node sanbgw
4712  63c   06/30 08:47:34 1087953 DistributedIDA::CMaster::DispatchTasks(1478) - task refID:21 assigned to rcId 2177328, stream 4 on node sanbgw
4712  63c   06/30 08:47:34 1087953 DistributedIDA::CMaster::DispatchTasks(1494) - will update task with m_iReferenceId 21
4712  63c   06/30 08:47:34 1087953 DistributedIDA::CMaster::DispatchTasks(1502) - task 21 started on stream 4[RcID :2177328]
