********************************************************************************************
* Machine    : sanbgw:SanBGW (SanBGW) (Instance001)                                        *
3864  7ac   06/30 08:51:32 1087963 FclRestore::initialize2() - Keep Alive Messages will be sent every [5] minutes
7144  310   06/30 08:51:32 1087963 Multiple Tag Headers per Pipeline Buffer is Supported
5928  1d2c  06/30 08:51:32 1087963 Multiple Tag Headers per Pipeline Buffer is Supported
7096  140c  06/30 08:51:32 1087963 FclRestorePrivate::SetSourceDestinationParams(1441) - Final ClientId chosen as 8426
5672  1b60  06/30 08:51:32 1087963 FclRestore::OnMsgSetParams() - Options=[3c]
3864  7ac   06/30 08:51:32 1087963 FclRestore::initialize2() - Seek Marker will be sent on every [4096] msg, Allowed=[8192]
7144  310   06/30 08:51:32 1087963 FClRestore::ProcessRestoreMessage() - Processing FSR_MSG_INIT_DATA_VER2
5928  1d2c  06/30 08:51:32 1087963 FClRestore::ProcessRestoreMessage() - Processing FSR_MSG_INIT_DATA_VER2
7096  140c  06/30 08:51:32 1087963 FclRestorePrivate::SetSourceDestinationParams(1447) - Source clientId:8445, Dest ClientId:8426
5672  1b60  06/30 08:51:32 1087963 FclRestore::OnMsgSetParams() - destDir supplied is [C:\Program Files\Metallic\ContentStore\iDataAgent\JobResults\CV_JobResults\2\0\1087963\GitRestore_4945_1087963] 
3864  7ac   06/30 08:51:32 1087963 FclRestorePrivate::FetchAFileReadMonitorParams() - AFile read monitor will check every 1 seconds
7144  310   06/30 08:51:32 1087963 FclRestore::OnMsgInitDataVer2() - This is not a file level snap restore from disk backup, SnapRestore=[0], bkpType=[0], rstType=[0]
5928  1d2c  06/30 08:51:32 1087963 FclRestore::OnMsgInitDataVer2() - This is not a file level snap restore from disk backup, SnapRestore=[0], bkpType=[0], rstType=[0]
7096  140c  06/30 08:51:32 1087963 CFSDMAPIPrivate::EnumerateAllVolumesAndInfo(1810) - Failed to get FSInfo for volume=[D:\], error=[0x80070015:{QIWIN_GetFSInfo(262)/W32.21.(The device is not ready. (ERROR_NOT_READY.21))-GetVolumeInformationW failed, Volume=[D:\]}]
5672  1b60  06/30 08:51:32 1087963 JOBRESCACHEDIR: Galaxy 6.1-style Index Cache is not supported. Any index located in the cache sub-folder [C:\Program Files\Metallic\ContentStore\iDataAgent\JobResults\2] will be treat as 'not present'.
3864  7ac   06/30 08:51:32 1087963 FclRestorePrivate::FetchAFileReadMonitorParams() - Alerts will be issued if the restore waits for more than 600 seconds for data to come from the MA
7144  310   06/30 08:51:32 1087963 CSyncRestorePathMapper::InitSyncRestore(299) - JobID=[1087963] is not a SYNC_RESTORE
5928  1d2c  06/30 08:51:32 1087963 CSyncRestorePathMapper::InitSyncRestore(299) - JobID=[1087963] is not a SYNC_RESTORE
7096  140c  06/30 08:51:32 1087963 CVStubParameters::Initialize(550) - Src isNonNDMPClient=0
3864  990   06/30 08:51:32 1087963 FClRestore::processRestoreMsgs() - This is NOT a WOW64 system state restore
5672  1b60  06/30 08:51:32 1087963 FclRestore::OnMsgSetParams() - RST_CAN_OVERWRITE = -1
7144  310   06/30 08:51:32 1087963 FclRestorePrivate::ParseExtendedRestoreOption(21236) - Parsing Extended Option [#UseIndexingV2="1";#BrowseReq="<?xml version=\"1.0\" encoding=\"UTF-8\" standalone=\"no\" ?><databrowse_BrowseRequest opType=\"1\" pathType=\"0\" userName=\"MetallicDemos\sranga\"><session sessionId=\"1087963\"/><entity _type_=\"7\" applicationId=\"134\" backupsetGUID=\"8FCBE752-BECB-467C-BCBB-1811B4FA0F84\" backupsetId=\"18693\" clientId=\"8445\" commCellId=\"2\" instanceId=\"4945\" subclientGUID=\"D4D3D48B-0FBD-41D1-95A2-767049A4C231\" subclientId=\"23682\"/><paths path=\"/rrskumar4/PowerCLI-Example-Scripts\"/><timeRange fromTime=\"1656603954\" toTime=\"1656604103\"/><options DoNotCacheFilters=\"0\" PreferContentServer=\"0\" adjustPerLastDRTime=\"0\" allowInfectedFilesRestore=\"0\" browseFromCSDB=\"0\" browseFromJobType=\"0\" browseFromLatestJob=\"0\" bulkOperation=\"0\" bypassSubclientConfig=\"1\" caseInsensitive=\"0\" caseManagerDataCopy=\"0\" createRestoreVectors=\"0\" cycleBrowse=\"0\" disableSnapOptimizer=\"0\" doPrediction=\"0\" downloadSystemScan=\"0\" downloadTrueUpStubScanOutput=\"0\" enforceSuperBrowse=\"0\" fetchFileProperties=\"0\" fixPaths=\"0\" folderDelete=\"0\" fsExtentBrowse=\"0\" getACLs=\"0\" hideEmptyExtents=\"0\" imageBrowse=\"0\" includeAgedData=\"0\" includeAllParents=\"0\" includeCheckSum=\"0\" includeEndUserErasedItems=\"0\" includeExtentCRC=\"0\" includeMetadata=\"0\" includeRunningJobs=\"0\" includeSoftCommittedJobs=\"0\" includeVersions=\"0\" instantSend=\"0\" internalReq=\"0\" isLatestCycleBrowse=\"0\" isOneTouchRestore=\"0\" machineLiveBrowse=\"0\" nasFilerType=\"0\" nasSynthDirRestore=\"2\" nasSynthRestore=\"0\" nonRecursiveNASRestore=\"0\" onePassRedundancy=\"0\" onePassStubQuery=\"0\" prepareSystemScan=\"0\" pruneFromSource=\"0\" queryAgedArchiveFileData=\"0\" reCreateRestoreVector=\"0\" refCopy=\"0\" refCopyCloudMigration=\"0\" refCopySF=\"0\" relationshipBrowse=\"0\" restoreIndex=\"1\" sendBackListOfAfiles=\"0\" sendOutputToFile=\"0\" sharedFolderBrowse=\"0\" showDeletedFiles=\"0\" showFavoriteAndShareInfo=\"0\" showFolderSize=\"0\" showOnlyDeleted=\"0\" showOnlyNew=\"0\" showThumbnail=\"0\" skipDataPrediction=\"0\" skipIndexRestore=\"0\" skipInvalidMimeClassification=\"0\" skipLatestVersion=\"0\" skipMountPoints=\"0\" skipNasRenamedDirs=\"0\" skipProgressMessage=\"0\" skipSynthFullJobs=\"0\" synthFull=\"0\" tableViewBrowse=\"0\" translateSyncPath=\"0\" translateToVMReq=\"0\" useLatestCycle=\"0\" useUptoDateIndexOnly=\"0\" userRequest=\"1\" verifyArchiverQuery=\"0\" viewBackupCopy=\"0\" vsDiskBrowse=\"0\" vsExtentBrowse=\"0\" vsFileBrowse=\"1\" vsListVMs=\"0\" vsLiveSyncBrowse=\"0\" vsVolumeBrowse=\"0\" vsaFileLevelRestore=\"0\"/><mode mode=\"0\"/><ma _type_=\"3\" clientId=\"0\" clientName=\"sanbgw\"/><advOptions applyStrictACL=\"0\" browseViewName=\"\" copyPrecedence=\"0\" datasourceId=\"0\" includePsuedoItems=\"0\" retryLimit=\"10\" retryWaitSecs=\"300\" skipACLChecks=\"0\" skipUptodateCheck=\"0\" stubAsData=\"0\" timeoutSecs=\"1800\" userId=\"29456\" validateAfiles=\"1\" vmCentricClient=\"0\"><advConfig recallRequest=\"0\" useProtocolVersion=\"0\"><browseAdvancedConfigReq commcellId=\"2\" currentJobId=\"1087963\" jobType=\"0\"><additionalFlags flagType=\"0\" key=\"RequestorType\" value=\"Restore\"/><additionalFlags flagType=\"9\" value=\"&lt;?xml version=&quot;1.0&quot; encoding=&quot;UTF-8&quot; standalone=&quot;no&quot; ?>&lt;databrowse_JobInfoList>&lt;jobInfoList afileCtime=&quot;1656604095&quot; appId=&quot;23682&quot; commcellId=&quot;2&quot; jobId=&quot;1087953&quot;/>&lt;/databrowse_JobInfoList>\"/></browseAdvancedConfigReq><browseAdvancedConfigBrowseByJob commcellId=\"2\" jobId=\"1087953\" jobType=\"0\"/><extendedConfig><browseAdvConfigLiveBrowse><mountMa _type_=\"3\"/></browseAdvConfigLiveBrowse></extendedConfig></advConfig></advOptions><queries queryId=\"0\" type=\"0\"><dataParam><paging firstNode=\"0\" pageSize=\"4294967295\" skipNode=\"0\"/></dataParam></queries><applicationInfo><indexingInfo connectBackHost=\"\" connectBackService=\"\" extendedOptions=\"\" idxAppType=\"200125\" jobId=\"1087963\" maMangled=\"SanBGW*sanbgw*8400\" multiClientRequest=\"0\" workerId=\"1870\"><indexdbList backupsetGuid=\"8FCBE752-BECB-467C-BCBB-1811B4FA0F84\" idxAppType=\"0\" idxDbEngineType=\"1\" maMangledName=\"SanBGW*sanbgw*8400\"><dbInfo DbIdentifer=\"8FCBE752-BECB-467C-BCBB-1811B4FA0F84\"/></indexdbList><mainIndexDb backupsetGuid=\"8FCBE752-BECB-467C-BCBB-1811B4FA0F84\" idxAppType=\"0\" idxDbEngineType=\"1\" maMangledName=\"SanBGW*sanbgw*8400\"><dbInfo DbIdentifer=\"8FCBE752-BECB-467C-BCBB-1811B4FA0F84\"/><subclientInfos appGuid=\"D4D3D48B-0FBD-41D1-95A2-767049A4C231\" appId=\"23682\" latestIdxAfCtime=\"1656604095\" minIdxAfCtime=\"1656603989\"/></mainIndexDb><flags SynthFullStreamMode=\"0\" browseFromCache=\"0\" createRestVectors=\"1\" crossComponentWorker=\"0\" getVectorNames=\"0\" includeVersions=\"0\" instantSend=\"0\" isRefCopyClient=\"0\" mergeMultiClientBrowseData=\"0\" multiEntityBrowse=\"0\" populateCache=\"0\" retentionBrowse=\"0\" showFolderSize=\"0\" showItemsMarkedDeleted=\"0\" superBrowse=\"0\" superBrowseNoLock=\"0\" superBrowseWorker=\"0\" syntheticFull=\"0\"/></indexingInfo></applicationInfo></databrowse_BrowseRequest>";#DBIdentifier="8FCBE752-BECB-467C-BCBB-1811B4FA0F84:8FCBE752-BECB-467C-BCBB-1811B4FA0F84";#SingleStreamSynthFull="1";#101="1";#DistributedRestore="1";#DistributedRestoreStreamId="1004";#CloudRestoreToFS="1";#DistributedMultiNodeRestore="1"]
5928  1d2c  06/30 08:51:32 1087963 FclRestorePrivate::ParseExtendedRestoreOption(21236) - Parsing Extended Option [#UseIndexingV2="1";#BrowseReq="<?xml version=\"1.0\" encoding=\"UTF-8\" standalone=\"no\" ?><databrowse_BrowseRequest opType=\"1\" pathType=\"0\" userName=\"MetallicDemos\sranga\"><session sessionId=\"1087963\"/><entity _type_=\"7\" applicationId=\"134\" backupsetGUID=\"8FCBE752-BECB-467C-BCBB-1811B4FA0F84\" backupsetId=\"18693\" clientId=\"8445\" commCellId=\"2\" instanceId=\"4945\" subclientGUID=\"D4D3D48B-0FBD-41D1-95A2-767049A4C231\" subclientId=\"23682\"/><paths path=\"/rrskumar4/PowerCLI-Example-Scripts\"/><timeRange fromTime=\"1656603954\" toTime=\"1656604103\"/><options DoNotCacheFilters=\"0\" PreferContentServer=\"0\" adjustPerLastDRTime=\"0\" allowInfectedFilesRestore=\"0\" browseFromCSDB=\"0\" browseFromJobType=\"0\" browseFromLatestJob=\"0\" bulkOperation=\"0\" bypassSubclientConfig=\"1\" caseInsensitive=\"0\" caseManagerDataCopy=\"0\" createRestoreVectors=\"0\" cycleBrowse=\"0\" disableSnapOptimizer=\"0\" doPrediction=\"0\" downloadSystemScan=\"0\" downloadTrueUpStubScanOutput=\"0\" enforceSuperBrowse=\"0\" fetchFileProperties=\"0\" fixPaths=\"0\" folderDelete=\"0\" fsExtentBrowse=\"0\" getACLs=\"0\" hideEmptyExtents=\"0\" imageBrowse=\"0\" includeAgedData=\"0\" includeAllParents=\"0\" includeCheckSum=\"0\" includeEndUserErasedItems=\"0\" includeExtentCRC=\"0\" includeMetadata=\"0\" includeRunningJobs=\"0\" includeSoftCommittedJobs=\"0\" includeVersions=\"0\" instantSend=\"0\" internalReq=\"0\" isLatestCycleBrowse=\"0\" isOneTouchRestore=\"0\" machineLiveBrowse=\"0\" nasFilerType=\"0\" nasSynthDirRestore=\"2\" nasSynthRestore=\"0\" nonRecursiveNASRestore=\"0\" onePassRedundancy=\"0\" onePassStubQuery=\"0\" prepareSystemScan=\"0\" pruneFromSource=\"0\" queryAgedArchiveFileData=\"0\" reCreateRestoreVector=\"0\" refCopy=\"0\" refCopyCloudMigration=\"0\" refCopySF=\"0\" relationshipBrowse=\"0\" restoreIndex=\"1\" sendBackListOfAfiles=\"0\" sendOutputToFile=\"0\" sharedFolderBrowse=\"0\" showDeletedFiles=\"0\" showFavoriteAndShareInfo=\"0\" showFolderSize=\"0\" showOnlyDeleted=\"0\" showOnlyNew=\"0\" showThumbnail=\"0\" skipDataPrediction=\"0\" skipIndexRestore=\"0\" skipInvalidMimeClassification=\"0\" skipLatestVersion=\"0\" skipMountPoints=\"0\" skipNasRenamedDirs=\"0\" skipProgressMessage=\"0\" skipSynthFullJobs=\"0\" synthFull=\"0\" tableViewBrowse=\"0\" translateSyncPath=\"0\" translateToVMReq=\"0\" useLatestCycle=\"0\" useUptoDateIndexOnly=\"0\" userRequest=\"1\" verifyArchiverQuery=\"0\" viewBackupCopy=\"0\" vsDiskBrowse=\"0\" vsExtentBrowse=\"0\" vsFileBrowse=\"1\" vsListVMs=\"0\" vsLiveSyncBrowse=\"0\" vsVolumeBrowse=\"0\" vsaFileLevelRestore=\"0\"/><mode mode=\"0\"/><ma _type_=\"3\" clientId=\"0\" clientName=\"sanbgw\"/><advOptions applyStrictACL=\"0\" browseViewName=\"\" copyPrecedence=\"0\" datasourceId=\"0\" includePsuedoItems=\"0\" retryLimit=\"10\" retryWaitSecs=\"300\" skipACLChecks=\"0\" skipUptodateCheck=\"0\" stubAsData=\"0\" timeoutSecs=\"1800\" userId=\"29456\" validateAfiles=\"1\" vmCentricClient=\"0\"><advConfig recallRequest=\"0\" useProtocolVersion=\"0\"><browseAdvancedConfigReq commcellId=\"2\" currentJobId=\"1087963\" jobType=\"0\"><additionalFlags flagType=\"0\" key=\"RequestorType\" value=\"Restore\"/><additionalFlags flagType=\"9\" value=\"&lt;?xml version=&quot;1.0&quot; encoding=&quot;UTF-8&quot; standalone=&quot;no&quot; ?>&lt;databrowse_JobInfoList>&lt;jobInfoList afileCtime=&quot;1656604095&quot; appId=&quot;23682&quot; commcellId=&quot;2&quot; jobId=&quot;1087953&quot;/>&lt;/databrowse_JobInfoList>\"/></browseAdvancedConfigReq><browseAdvancedConfigBrowseByJob commcellId=\"2\" jobId=\"1087953\" jobType=\"0\"/><extendedConfig><browseAdvConfigLiveBrowse><mountMa _type_=\"3\"/></browseAdvConfigLiveBrowse></extendedConfig></advConfig></advOptions><queries queryId=\"0\" type=\"0\"><dataParam><paging firstNode=\"0\" pageSize=\"4294967295\" skipNode=\"0\"/></dataParam></queries><applicationInfo><indexingInfo connectBackHost=\"\" connectBackService=\"\" extendedOptions=\"\" idxAppType=\"200125\" jobId=\"1087963\" maMangled=\"SanBGW*sanbgw*8400\" multiClientRequest=\"0\" workerId=\"1870\"><indexdbList backupsetGuid=\"8FCBE752-BECB-467C-BCBB-1811B4FA0F84\" idxAppType=\"0\" idxDbEngineType=\"1\" maMangledName=\"SanBGW*sanbgw*8400\"><dbInfo DbIdentifer=\"8FCBE752-BECB-467C-BCBB-1811B4FA0F84\"/></indexdbList><mainIndexDb backupsetGuid=\"8FCBE752-BECB-467C-BCBB-1811B4FA0F84\" idxAppType=\"0\" idxDbEngineType=\"1\" maMangledName=\"SanBGW*sanbgw*8400\"><dbInfo DbIdentifer=\"8FCBE752-BECB-467C-BCBB-1811B4FA0F84\"/><subclientInfos appGuid=\"D4D3D48B-0FBD-41D1-95A2-767049A4C231\" appId=\"23682\" latestIdxAfCtime=\"1656604095\" minIdxAfCtime=\"1656603989\"/></mainIndexDb><flags SynthFullStreamMode=\"0\" browseFromCache=\"0\" createRestVectors=\"1\" crossComponentWorker=\"0\" getVectorNames=\"0\" includeVersions=\"0\" instantSend=\"0\" isRefCopyClient=\"0\" mergeMultiClientBrowseData=\"0\" multiEntityBrowse=\"0\" populateCache=\"0\" retentionBrowse=\"0\" showFolderSize=\"0\" showItemsMarkedDeleted=\"0\" superBrowse=\"0\" superBrowseNoLock=\"0\" superBrowseWorker=\"0\" syntheticFull=\"0\"/></indexingInfo></applicationInfo></databrowse_BrowseRequest>";#DBIdentifier="8FCBE752-BECB-467C-BCBB-1811B4FA0F84:8FCBE752-BECB-467C-BCBB-1811B4FA0F84";#SingleStreamSynthFull="1";#101="1";#DistributedRestore="1";#DistributedRestoreStreamId="1002";#CloudRestoreToFS="1";#DistributedMultiNodeRestore="1"]
7096  140c  06/30 08:51:32 1087963 CVStubParameters::Initialize(573) - Dest isNonNDMPClient=0
3864  990   06/30 08:51:32 1087963 Multiple Tag Headers per Pipeline Buffer is Supported
5672  1b60  06/30 08:51:32 1087963 JOBRESULTSTABLE(C:\Program Files\Metallic\ContentStore\iDataAgent\JobResults\CV_JobResults\2\0\10879 removing copy 'C:\Program Files\Metallic\ContentStore\iDataAgent\JobResults\CV_JobResults\2\0\1087963'
7144  310   06/30 08:51:32 1087963 FClRestore::ProcessRestoreMessage() - Processing FSR_MSG_SET_PARAMS
5928  1d2c  06/30 08:51:33 1087963 FClRestore::ProcessRestoreMessage() - Processing FSR_MSG_SET_PARAMS
7096  140c  06/30 08:51:33 1087963 CVStubParameters::Initialize(605) - eSourceStubType = eDstStubType = 1. No conversion necessary 
3864  990   06/30 08:51:33 1087963 FClRestore::ProcessRestoreMessage() - Processing FSR_MSG_INIT_DATA_VER2
5672  1b60  06/30 08:51:33 1087963 FclRestore::OnMsgSetParams() - Out of place restore selected to dir [C:\Program Files\Metallic\ContentStore\iDataAgent\JobResults\CV_JobResults\2\0\1087963\GitRestore_4945_1087963]
7144  310   06/30 08:51:33 1087963 FclRestore::OnMsgSetParams() - Options=[3c]
5928  1d2c  06/30 08:51:33 1087963 FclRestore::OnMsgSetParams() - Options=[3c]
7096  140c  06/30 08:51:33 1087963 FClRestore::ProcessRestoreMessage() - Processing FSR_MSG_SRC_PATH
3864  990   06/30 08:51:33 1087963 FclRestore::OnMsgInitDataVer2() - This is not a file level snap restore from disk backup, SnapRestore=[0], bkpType=[0], rstType=[0]
5672  1b60  06/30 08:51:33 1087963 JOBRESCACHEDIR: Galaxy 6.1-style Index Cache is not supported. Any index located in the cache sub-folder [C:\Program Files\Metallic\ContentStore\iDataAgent\JobResults\2] will be treat as 'not present'.
7144  310   06/30 08:51:33 1087963 FclRestore::OnMsgSetParams() - destDir supplied is [C:\Program Files\Metallic\ContentStore\iDataAgent\JobResults\CV_JobResults\2\0\1087963\GitRestore_4945_1087963] 
5928  1d2c  06/30 08:51:33 1087963 FclRestore::OnMsgSetParams() - destDir supplied is [C:\Program Files\Metallic\ContentStore\iDataAgent\JobResults\CV_JobResults\2\0\1087963\GitRestore_4945_1087963] 
7096  140c  06/30 08:51:33 1087963 FclRestore::OnMsgSrcPath() - StripLevel=0, SourcePath=\rrskumar4\PowerCLI-Example-Scripts
3864  990   06/30 08:51:33 1087963 CSyncRestorePathMapper::InitSyncRestore(299) - JobID=[1087963] is not a SYNC_RESTORE
5672  1b60  06/30 08:51:33 1087963 FclREstore::openResultsFile() - Setting rawMode to True
7144  310   06/30 08:51:33 1087963 JOBRESCACHEDIR: Galaxy 6.1-style Index Cache is not supported. Any index located in the cache sub-folder [C:\Program Files\Metallic\ContentStore\iDataAgent\JobResults\2] will be treat as 'not present'.
5928  1d2c  06/30 08:51:33 1087963 JOBRESCACHEDIR: Galaxy 6.1-style Index Cache is not supported. Any index located in the cache sub-folder [C:\Program Files\Metallic\ContentStore\iDataAgent\JobResults\2] will be treat as 'not present'.
7096  140c  06/30 08:51:33 1087963 Initializing the share monitor as this is not an Index cache restore
3864  990   06/30 08:51:33 1087963 FclRestorePrivate::ParseExtendedRestoreOption(21236) - Parsing Extended Option [#UseIndexingV2="1";#BrowseReq="<?xml version=\"1.0\" encoding=\"UTF-8\" standalone=\"no\" ?><databrowse_BrowseRequest opType=\"1\" pathType=\"0\" userName=\"MetallicDemos\sranga\"><session sessionId=\"1087963\"/><entity _type_=\"7\" applicationId=\"134\" backupsetGUID=\"8FCBE752-BECB-467C-BCBB-1811B4FA0F84\" backupsetId=\"18693\" clientId=\"8445\" commCellId=\"2\" instanceId=\"4945\" subclientGUID=\"D4D3D48B-0FBD-41D1-95A2-767049A4C231\" subclientId=\"23682\"/><paths path=\"/rrskumar4/PowerCLI-Example-Scripts\"/><timeRange fromTime=\"1656603954\" toTime=\"1656604103\"/><options DoNotCacheFilters=\"0\" PreferContentServer=\"0\" adjustPerLastDRTime=\"0\" allowInfectedFilesRestore=\"0\" browseFromCSDB=\"0\" browseFromJobType=\"0\" browseFromLatestJob=\"0\" bulkOperation=\"0\" bypassSubclientConfig=\"1\" caseInsensitive=\"0\" caseManagerDataCopy=\"0\" createRestoreVectors=\"0\" cycleBrowse=\"0\" disableSnapOptimizer=\"0\" doPrediction=\"0\" downloadSystemScan=\"0\" downloadTrueUpStubScanOutput=\"0\" enforceSuperBrowse=\"0\" fetchFileProperties=\"0\" fixPaths=\"0\" folderDelete=\"0\" fsExtentBrowse=\"0\" getACLs=\"0\" hideEmptyExtents=\"0\" imageBrowse=\"0\" includeAgedData=\"0\" includeAllParents=\"0\" includeCheckSum=\"0\" includeEndUserErasedItems=\"0\" includeExtentCRC=\"0\" includeMetadata=\"0\" includeRunningJobs=\"0\" includeSoftCommittedJobs=\"0\" includeVersions=\"0\" instantSend=\"0\" internalReq=\"0\" isLatestCycleBrowse=\"0\" isOneTouchRestore=\"0\" machineLiveBrowse=\"0\" nasFilerType=\"0\" nasSynthDirRestore=\"2\" nasSynthRestore=\"0\" nonRecursiveNASRestore=\"0\" onePassRedundancy=\"0\" onePassStubQuery=\"0\" prepareSystemScan=\"0\" pruneFromSource=\"0\" queryAgedArchiveFileData=\"0\" reCreateRestoreVector=\"0\" refCopy=\"0\" refCopyCloudMigration=\"0\" refCopySF=\"0\" relationshipBrowse=\"0\" restoreIndex=\"1\" sendBackListOfAfiles=\"0\" sendOutputToFile=\"0\" sharedFolderBrowse=\"0\" showDeletedFiles=\"0\" showFavoriteAndShareInfo=\"0\" showFolderSize=\"0\" showOnlyDeleted=\"0\" showOnlyNew=\"0\" showThumbnail=\"0\" skipDataPrediction=\"0\" skipIndexRestore=\"0\" skipInvalidMimeClassification=\"0\" skipLatestVersion=\"0\" skipMountPoints=\"0\" skipNasRenamedDirs=\"0\" skipProgressMessage=\"0\" skipSynthFullJobs=\"0\" synthFull=\"0\" tableViewBrowse=\"0\" translateSyncPath=\"0\" translateToVMReq=\"0\" useLatestCycle=\"0\" useUptoDateIndexOnly=\"0\" userRequest=\"1\" verifyArchiverQuery=\"0\" viewBackupCopy=\"0\" vsDiskBrowse=\"0\" vsExtentBrowse=\"0\" vsFileBrowse=\"1\" vsListVMs=\"0\" vsLiveSyncBrowse=\"0\" vsVolumeBrowse=\"0\" vsaFileLevelRestore=\"0\"/><mode mode=\"0\"/><ma _type_=\"3\" clientId=\"0\" clientName=\"sanbgw\"/><advOptions applyStrictACL=\"0\" browseViewName=\"\" copyPrecedence=\"0\" datasourceId=\"0\" includePsuedoItems=\"0\" retryLimit=\"10\" retryWaitSecs=\"300\" skipACLChecks=\"0\" skipUptodateCheck=\"0\" stubAsData=\"0\" timeoutSecs=\"1800\" userId=\"29456\" validateAfiles=\"1\" vmCentricClient=\"0\"><advConfig recallRequest=\"0\" useProtocolVersion=\"0\"><browseAdvancedConfigReq commcellId=\"2\" currentJobId=\"1087963\" jobType=\"0\"><additionalFlags flagType=\"0\" key=\"RequestorType\" value=\"Restore\"/><additionalFlags flagType=\"9\" value=\"&lt;?xml version=&quot;1.0&quot; encoding=&quot;UTF-8&quot; standalone=&quot;no&quot; ?>&lt;databrowse_JobInfoList>&lt;jobInfoList afileCtime=&quot;1656604095&quot; appId=&quot;23682&quot; commcellId=&quot;2&quot; jobId=&quot;1087953&quot;/>&lt;/databrowse_JobInfoList>\"/></browseAdvancedConfigReq><browseAdvancedConfigBrowseByJob commcellId=\"2\" jobId=\"1087953\" jobType=\"0\"/><extendedConfig><browseAdvConfigLiveBrowse><mountMa _type_=\"3\"/></browseAdvConfigLiveBrowse></extendedConfig></advConfig></advOptions><queries queryId=\"0\" type=\"0\"><dataParam><paging firstNode=\"0\" pageSize=\"4294967295\" skipNode=\"0\"/></dataParam></queries><applicationInfo><indexingInfo connectBackHost=\"\" connectBackService=\"\" extendedOptions=\"\" idxAppType=\"200125\" jobId=\"1087963\" maMangled=\"SanBGW*sanbgw*8400\" multiClientRequest=\"0\" workerId=\"1870\"><indexdbList backupsetGuid=\"8FCBE752-BECB-467C-BCBB-1811B4FA0F84\" idxAppType=\"0\" idxDbEngineType=\"1\" maMangledName=\"SanBGW*sanbgw*8400\"><dbInfo DbIdentifer=\"8FCBE752-BECB-467C-BCBB-1811B4FA0F84\"/></indexdbList><mainIndexDb backupsetGuid=\"8FCBE752-BECB-467C-BCBB-1811B4FA0F84\" idxAppType=\"0\" idxDbEngineType=\"1\" maMangledName=\"SanBGW*sanbgw*8400\"><dbInfo DbIdentifer=\"8FCBE752-BECB-467C-BCBB-1811B4FA0F84\"/><subclientInfos appGuid=\"D4D3D48B-0FBD-41D1-95A2-767049A4C231\" appId=\"23682\" latestIdxAfCtime=\"1656604095\" minIdxAfCtime=\"1656603989\"/></mainIndexDb><flags SynthFullStreamMode=\"0\" browseFromCache=\"0\" createRestVectors=\"1\" crossComponentWorker=\"0\" getVectorNames=\"0\" includeVersions=\"0\" instantSend=\"0\" isRefCopyClient=\"0\" mergeMultiClientBrowseData=\"0\" multiEntityBrowse=\"0\" populateCache=\"0\" retentionBrowse=\"0\" showFolderSize=\"0\" showItemsMarkedDeleted=\"0\" superBrowse=\"0\" superBrowseNoLock=\"0\" superBrowseWorker=\"0\" syntheticFull=\"0\"/></indexingInfo></applicationInfo></databrowse_BrowseRequest>";#DBIdentifier="8FCBE752-BECB-467C-BCBB-1811B4FA0F84:8FCBE752-BECB-467C-BCBB-1811B4FA0F84";#SingleStreamSynthFull="1";#101="1";#DistributedRestore="1";#DistributedRestoreStreamId="1005";#CloudRestoreToFS="1";#DistributedMultiNodeRestore="1"]
5672  1b60  06/30 08:51:33 1087963 FclRestore::OnMsgSetParams() - compatabilityOptions set to - SEND_NO_RAW_DEVICE_DATA
7144  310   06/30 08:51:33 1087963 FclRestore::OnMsgSetParams() - RST_CAN_OVERWRITE = -1
5928  1d2c  06/30 08:51:33 1087963 FclRestore::OnMsgSetParams() - RST_CAN_OVERWRITE = -1
7096  140c  06/30 08:51:33 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## hal.dll found at C:\Windows\system32\hal.dll
3864  990   06/30 08:51:33 1087963 FClRestore::ProcessRestoreMessage() - Processing FSR_MSG_SET_PARAMS
7144  310   06/30 08:51:33 1087963 JOBRESULTSTABLE(C:\Program Files\Metallic\ContentStore\iDataAgent\JobResults\CV_JobResults\2\0\10879 removing copy 'C:\Program Files\Metallic\ContentStore\iDataAgent\JobResults\CV_JobResults\2\0\1087963'
5928  1d2c  06/30 08:51:33 1087963 JOBRESULTSTABLE(C:\Program Files\Metallic\ContentStore\iDataAgent\JobResults\CV_JobResults\2\0\10879 removing copy 'C:\Program Files\Metallic\ContentStore\iDataAgent\JobResults\CV_JobResults\2\0\1087963'
7096  140c  06/30 08:51:33 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## ntoskrnl.exe found at C:\Windows\system32\ntoskrnl.exe
3864  990   06/30 08:51:33 1087963 FclRestore::OnMsgSetParams() - Options=[3c]
5672  1b60  06/30 08:51:33 1087963 FclRestore::OnMsgSetParams() - This is not a ZIP folder download job
7144  310   06/30 08:51:33 1087963 FclRestore::OnMsgSetParams() - Out of place restore selected to dir [C:\Program Files\Metallic\ContentStore\iDataAgent\JobResults\CV_JobResults\2\0\1087963\GitRestore_4945_1087963]
5928  1d2c  06/30 08:51:33 1087963 FclRestore::OnMsgSetParams() - Out of place restore selected to dir [C:\Program Files\Metallic\ContentStore\iDataAgent\JobResults\CV_JobResults\2\0\1087963\GitRestore_4945_1087963]
