********************************************************************************************
* Machine    : sanbgw:SanBGW (SanBGW) (Instance001)                                        *
4584  268   06/30 06:54:11 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3520.cab], File size [33556], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1220  06/30 06:54:11 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3528.cab], File size [379623], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  d18   06/30 06:54:11 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3530.cab], File size [213046], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1934  06/30 06:54:11 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3532.cab], File size [266250], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  494   06/30 06:54:11 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3460.cab], File size [30066], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1d18  06/30 06:54:11 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3539.cab], File size [198934], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1930  06/30 06:54:11 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3538.cab], File size [85773], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1200  06/30 06:54:11 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3542.cab], File size [84550], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1b24  06/30 06:54:11 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3534.cab], File size [918045], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1e34  06/30 06:54:11 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3545.cab], File size [650838], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1220  06/30 06:54:11 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3562.cab], File size [30123], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  d18   06/30 06:54:11 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3602.cab], File size [41759], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  268   06/30 06:54:11 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3548.cab], File size [2036029], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1934  06/30 06:54:11 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3642.cab], File size [16268], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  494   06/30 06:54:11 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3695.cab], File size [65968], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1d18  06/30 06:54:11 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3697.cab], File size [49174], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1930  06/30 06:54:11 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3699.cab], File size [6278], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1200  06/30 06:54:11 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3701.cab], File size [34982], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1b24  06/30 06:54:11 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3703.cab], File size [36315], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1e34  06/30 06:54:11 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3705.cab], File size [56488], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  d18   06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3707.cab], File size [6133], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1220  06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3709.cab], File size [15963], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  268   06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3711.cab], File size [38140], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1e34  06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3772.cab], File size [30264], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1934  06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3738.cab], File size [1681], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  494   06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3750.cab], File size [1762142], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  d18   06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3796.cab], File size [1041048], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1b24  06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3770.cab], File size [299093], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1200  06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3769.cab], File size [444732], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1220  06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\378.cab], File size [153946], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1930  06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3759.cab], File size [55298], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1d18  06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3755.cab], File size [21590], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  268   06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\380.cab], File size [1644253], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1e34  06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3803.cab], File size [20176], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1934  06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3854.cab], File size [104998], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  494   06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3856.cab], File size [90662], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  d18   06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3862.cab], File size [332], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1b24  06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3863.cab], File size [294], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1200  06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3879.cab], File size [324], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1930  06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3890.cab], File size [41482], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  268   06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3897.cab], File size [398416], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1220  06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3889.cab], File size [550956], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1d18  06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3893.cab], File size [170118], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  d18   06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3957.cab], File size [18570], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1934  06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3929.cab], File size [28646], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  494   06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3954.cab], File size [193483], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1e34  06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3926.cab], File size [1459248], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1b24  06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\396.cab], File size [405856], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1200  06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\3961.cab], File size [23428], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  268   06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4015.cab], File size [330021], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1930  06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\401.cab], File size [154503], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1220  06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4022.cab], File size [48927], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1d18  06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4025.cab], File size [14182], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1934  06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\408.cab], File size [511700], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  d18   06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\405.cab], File size [159767], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1e34  06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4233.cab], File size [362159], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  494   06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4227.cab], File size [18104], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1b24  06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4270.cab], File size [13162], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1930  06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4279.cab], File size [21146], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1200  06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4273.cab], File size [571421], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  268   06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4277.cab], File size [139375], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1220  06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4281.cab], File size [19961], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1d18  06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4283.cab], File size [38914], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  d18   06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4311.cab], File size [34137], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1934  06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4303.cab], File size [58027], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1e34  06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4313.cab], File size [23344], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1b24  06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4319.cab], File size [149700], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  494   06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4316.cab], File size [71736], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1930  06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4329.cab], File size [47486], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1200  06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4331.cab], File size [139449], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  268   06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4333.cab], File size [48570], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1220  06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4335.cab], File size [211944], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1d18  06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4337.cab], File size [151726], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  d18   06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4339.cab], File size [206898], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1e34  06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4343.cab], File size [29955], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1934  06/30 06:54:12 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4341.cab], File size [186853], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1b24  06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4344.cab], File size [397946], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  494   06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4349.cab], File size [114230], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1930  06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4356.cab], File size [12958], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1200  06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4369.cab], File size [12935], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  268   06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4385.cab], File size [34412], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1220  06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4389.cab], File size [53640], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1d18  06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4391.cab], File size [17837], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  d18   06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4404.cab], File size [123811], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1e34  06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4450.cab], File size [83312], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1934  06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4405.cab], File size [151602], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1b24  06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4461.cab], File size [563063], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  494   06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4488.cab], File size [28704], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1930  06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4511.cab], File size [129527], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1200  06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4643.cab], File size [81014], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1220  06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4655.cab], File size [137251], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  268   06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4645.cab], File size [653775], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1d18  06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4657.cab], File size [29620], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  d18   06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4660.cab], File size [43098], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1e34  06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4662.cab], File size [63641], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1934  06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4697.cab], File size [210965], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1b24  06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4703.cab], File size [189763], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  494   06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4706.cab], File size [202125], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1930  06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4708.cab], File size [76905], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1220  06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4733.cab], File size [16880], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  268   06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4756.cab], File size [50483], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1200  06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4709.cab], File size [2603048], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  d18   06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4763.cab], File size [454439], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1e34  06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4765.cab], File size [234260], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1d18  06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4761.cab], File size [214837], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1934  06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4777.cab], File size [54263], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1b24  06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4797.cab], File size [19853], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  494   06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4779.cab], File size [13581], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1220  06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4801.cab], File size [16961], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1930  06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4799.cab], File size [22632], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1200  06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4870.cab], File size [26537], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  d18   06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4873.cab], File size [28148], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  268   06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4829.cab], File size [160251], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1e34  06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4877.cab], File size [72265], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1d18  06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4888.cab], File size [25818], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1934  06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4891.cab], File size [42930], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1b24  06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4908.cab], File size [13478], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  494   06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\494.cab], File size [27784], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1220  06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\495.cab], File size [464753], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1930  06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4957.cab], File size [114093], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1200  06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4958.cab], File size [580172], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  d18   06/30 06:54:13 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\4965.cab], File size [117941], Source Client [cms01039c1us02], Destination Client [sanbgw]
